species_id,species_name,environment,image_base_name,global_index,image_path
385,pseudocaranx_dentex,controlled,pseudocaranx_dentex_7,3585,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3585.png
385,pseudocaranx_dentex,insitu,pseudocaranx_dentex_8,3586,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3586.png
385,pseudocaranx_dentex,uncontrolled,pseudocaranx_dentex_9,3587,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3587.png
386,pseudocarcharias_kamoharai,controlled,pseudocarcharias_kamoharai_1,3588,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3588.png
386,pseudocarcharias_kamoharai,uncontrolled,pseudocarcharias_kamoharai_2,3589,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3589.png
386,pseudocarcharias_kamoharai,controlled,pseudocarcharias_kamoharai_3,3590,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3590.png
386,pseudocarcharias_kamoharai,sketches,pseudocarcharias_kamoharai_4,3591,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3591.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_10,3592,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3592.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_11,3593,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3593.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_1,3594,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3594.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_2,3595,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3595.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_3,3596,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3596.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_4,3597,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3597.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_5,3598,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3598.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_6,3599,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3599.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_7,3600,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3600.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_8,3601,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3601.png
387,pseudocheilinus_evanidus,controlled,pseudocheilinus_evanidus_9,3602,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3602.png
388,pseudocheilinus_hexataenia,insitu,pseudocheilinus_hexataenia_10,3603,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3603.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_11,3604,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3604.png
388,pseudocheilinus_hexataenia,insitu,pseudocheilinus_hexataenia_12,3605,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3605.png
388,pseudocheilinus_hexataenia,insitu,pseudocheilinus_hexataenia_13,3606,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3606.png
388,pseudocheilinus_hexataenia,insitu,pseudocheilinus_hexataenia_14,3607,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3607.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_15,3608,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3608.png
388,pseudocheilinus_hexataenia,insitu,pseudocheilinus_hexataenia_16,3609,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3609.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_1,3610,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3610.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_2,3611,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3611.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_3,3612,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3612.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_4,3613,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3613.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_5,3614,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3614.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_6,3615,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3615.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_7,3616,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3616.png
388,pseudocheilinus_hexataenia,insitu,pseudocheilinus_hexataenia_8,3617,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3617.png
388,pseudocheilinus_hexataenia,controlled,pseudocheilinus_hexataenia_9,3618,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3618.png
389,pseudocheilinus_ocellatus,controlled,pseudocheilinus_ocellatus_1,3619,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3619.png
389,pseudocheilinus_ocellatus,insitu,pseudocheilinus_ocellatus_2,3620,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3620.png
389,pseudocheilinus_ocellatus,insitu,pseudocheilinus_ocellatus_3,3621,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3621.png
389,pseudocheilinus_ocellatus,controlled,pseudocheilinus_ocellatus_4,3622,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3622.png
389,pseudocheilinus_ocellatus,controlled,pseudocheilinus_ocellatus_5,3623,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3623.png
389,pseudocheilinus_ocellatus,insitu,pseudocheilinus_ocellatus_6,3624,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3624.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_10,3625,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3625.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_11,3626,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3626.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_12,3627,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3627.png
390,pseudocheilinus_octotaenia,insitu,pseudocheilinus_octotaenia_13,3628,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3628.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_1,3629,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3629.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_2,3630,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3630.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_3,3631,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3631.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_4,3632,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3632.png
390,pseudocheilinus_octotaenia,insitu,pseudocheilinus_octotaenia_5,3633,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3633.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_6,3634,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3634.png
390,pseudocheilinus_octotaenia,controlled,pseudocheilinus_octotaenia_7,3635,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3635.png
390,pseudocheilinus_octotaenia,sketches,pseudocheilinus_octotaenia_8,3636,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3636.png
390,pseudocheilinus_octotaenia,insitu,pseudocheilinus_octotaenia_9,3637,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3637.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_10,3638,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3638.png
391,pseudodax_moluccanus,controlled,pseudodax_moluccanus_11,3639,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3639.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_12,3640,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3640.png
391,pseudodax_moluccanus,controlled,pseudodax_moluccanus_13,3641,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3641.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_14,3642,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3642.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_15,3643,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3643.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_16,3644,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3644.png
391,pseudodax_moluccanus,sketches,pseudodax_moluccanus_17,3645,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3645.png
391,pseudodax_moluccanus,controlled,pseudodax_moluccanus_1,3646,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3646.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_2,3647,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3647.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_3,3648,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3648.png
391,pseudodax_moluccanus,controlled,pseudodax_moluccanus_4,3649,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3649.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_5,3650,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3650.png
391,pseudodax_moluccanus,controlled,pseudodax_moluccanus_6,3651,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3651.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_7,3652,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3652.png
391,pseudodax_moluccanus,insitu,pseudodax_moluccanus_8,3653,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3653.png
391,pseudodax_moluccanus,controlled,pseudodax_moluccanus_9,3654,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3654.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_1,3655,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3655.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_2,3656,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3656.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_3,3657,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3657.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_4,3658,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3658.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_5,3659,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3659.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_6,3660,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3660.png
392,pseudojuloides_cerasinus,controlled,pseudojuloides_cerasinus_7,3661,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3661.png
393,pseudolabrus_biserialis,insitu,pseudolabrus_biserialis_1,3662,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3662.png
393,pseudolabrus_biserialis,controlled,pseudolabrus_biserialis_2,3663,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3663.png
393,pseudolabrus_biserialis,insitu,pseudolabrus_biserialis_3,3664,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3664.png
394,pseudolabrus_guentheri,insitu,pseudolabrus_guentheri_10,3665,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3665.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_1,3666,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3666.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_2,3667,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3667.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_3,3668,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3668.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_4,3669,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3669.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_5,3670,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3670.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_6,3671,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3671.png
394,pseudolabrus_guentheri,controlled,pseudolabrus_guentheri_7,3672,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3672.png
394,pseudolabrus_guentheri,insitu,pseudolabrus_guentheri_8,3673,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3673.png
394,pseudolabrus_guentheri,sketches,pseudolabrus_guentheri_9,3674,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3674.png
395,pseudolabrus_luculentus,insitu,pseudolabrus_luculentus_10,3675,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3675.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_11,3676,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3676.png
395,pseudolabrus_luculentus,insitu,pseudolabrus_luculentus_12,3677,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3677.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_1,3678,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3678.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_2,3679,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3679.png
395,pseudolabrus_luculentus,insitu,pseudolabrus_luculentus_3,3680,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3680.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_4,3681,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3681.png
395,pseudolabrus_luculentus,insitu,pseudolabrus_luculentus_5,3682,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3682.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_6,3683,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3683.png
395,pseudolabrus_luculentus,insitu,pseudolabrus_luculentus_7,3684,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3684.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_8,3685,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3685.png
395,pseudolabrus_luculentus,controlled,pseudolabrus_luculentus_9,3686,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3686.png
396,pseudorhombus_argus,controlled,pseudorhombus_argus_1,3687,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3687.png
396,pseudorhombus_argus,controlled,pseudorhombus_argus_2,3688,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3688.png
396,pseudorhombus_argus,controlled,pseudorhombus_argus_3,3689,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3689.png
396,pseudorhombus_argus,controlled,pseudorhombus_argus_4,3690,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3690.png
396,pseudorhombus_argus,controlled,pseudorhombus_argus_5,3691,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3691.png
396,pseudorhombus_argus,controlled,pseudorhombus_argus_6,3692,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3692.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_1,3693,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3693.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_2,3694,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3694.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_4,3695,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3695.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_5,3696,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3696.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_6,3697,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3697.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_7,3698,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3698.png
397,pseudorhombus_arsius,controlled,pseudorhombus_arsius_8,3699,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3699.png
398,pseudorhombus_elevatus,controlled,pseudorhombus_elevatus_1,3700,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3700.png
398,pseudorhombus_elevatus,controlled,pseudorhombus_elevatus_2,3701,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3701.png
398,pseudorhombus_elevatus,sketches,pseudorhombus_elevatus_3,3702,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3702.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_10,3703,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3703.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_1,3704,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3704.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_2,3705,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3705.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_3,3706,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3706.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_4,3707,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3707.png
399,pteragogus_cryptus,sketches,pteragogus_cryptus_5,3708,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3708.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_6,3709,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3709.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_7,3710,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3710.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_8,3711,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3711.png
399,pteragogus_cryptus,controlled,pteragogus_cryptus_9,3712,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3712.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_1,3713,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3713.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_2,3714,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3714.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_3,3715,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3715.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_4,3716,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3716.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_5,3717,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3717.png
400,pteragogus_enneacanthus,insitu,pteragogus_enneacanthus_6,3718,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3718.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_7,3719,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3719.png
400,pteragogus_enneacanthus,controlled,pteragogus_enneacanthus_8,3720,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3720.png
401,pteragogus_flagellifer,controlled,pteragogus_flagellifer_1,3721,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3721.png
401,pteragogus_flagellifer,controlled,pteragogus_flagellifer_2,3722,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3722.png
401,pteragogus_flagellifer,controlled,pteragogus_flagellifer_3,3723,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3723.png
401,pteragogus_flagellifer,controlled,pteragogus_flagellifer_4,3724,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3724.png
401,pteragogus_flagellifer,sketches,pteragogus_flagellifer_5,3725,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3725.png
402,rastrelliger_kanagurta,sketches,rastrelliger_kanagurta_1,3726,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3726.png
402,rastrelliger_kanagurta,sketches,rastrelliger_kanagurta_2,3727,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3727.png
402,rastrelliger_kanagurta,controlled,rastrelliger_kanagurta_3,3728,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3728.png
402,rastrelliger_kanagurta,controlled,rastrelliger_kanagurta_4,3729,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3729.png
402,rastrelliger_kanagurta,sketches,rastrelliger_kanagurta_5,3730,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3730.png
402,rastrelliger_kanagurta,controlled,rastrelliger_kanagurta_6,3731,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3731.png
402,rastrelliger_kanagurta,controlled,rastrelliger_kanagurta_7,3732,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3732.png
402,rastrelliger_kanagurta,controlled,rastrelliger_kanagurta_8,3733,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3733.png
403,retropinna_semoni,insitu,retropinna_semoni_1,3734,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3734.png
403,retropinna_semoni,insitu,retropinna_semoni_2,3735,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3735.png
403,retropinna_semoni,rubbish,retropinna_semoni_3,3736,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3736.png
403,retropinna_semoni,uncontrolled,retropinna_semoni_4,3737,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3737.png
403,retropinna_semoni,uncontrolled,retropinna_semoni_5,3738,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3738.png
404,rhabdosargus_sarba,insitu,rhabdosargus_sarba_1,3739,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3739.png
404,rhabdosargus_sarba,controlled,rhabdosargus_sarba_2,3740,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3740.png
404,rhabdosargus_sarba,insitu,rhabdosargus_sarba_3,3741,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3741.png
404,rhabdosargus_sarba,controlled,rhabdosargus_sarba_4,3742,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3742.png
404,rhabdosargus_sarba,sketches,rhabdosargus_sarba_5,3743,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3743.png
404,rhabdosargus_sarba,sketches,rhabdosargus_sarba_6,3744,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3744.png
404,rhabdosargus_sarba,controlled,rhabdosargus_sarba_7,3745,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3745.png
404,rhabdosargus_sarba,controlled,rhabdosargus_sarba_8,3746,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3746.png
405,rhincodon_typus,sketches,rhincodon_typus_1,3747,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3747.png
405,rhincodon_typus,insitu,rhincodon_typus_2,3748,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3748.png
405,rhincodon_typus,controlled,rhincodon_typus_3,3749,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3749.png
405,rhincodon_typus,sketches,rhincodon_typus_4,3750,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3750.png
406,rhizoprionodon_acutus,uncontrolled,rhizoprionodon_acutus_1,3751,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3751.png
406,rhizoprionodon_acutus,controlled,rhizoprionodon_acutus_2,3752,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3752.png
406,rhizoprionodon_acutus,uncontrolled,rhizoprionodon_acutus_3,3753,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3753.png
406,rhizoprionodon_acutus,controlled,rhizoprionodon_acutus_4,3754,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3754.png
406,rhizoprionodon_acutus,sketches,rhizoprionodon_acutus_5,3755,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3755.png
406,rhizoprionodon_acutus,controlled,rhizoprionodon_acutus_6,3756,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3756.png
407,ruvettus_pretiosus,uncontrolled,ruvettus_pretiosus_1,3757,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3757.png
407,ruvettus_pretiosus,sketches,ruvettus_pretiosus_2,3758,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3758.png
407,ruvettus_pretiosus,controlled,ruvettus_pretiosus_3,3759,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3759.png
407,ruvettus_pretiosus,controlled,ruvettus_pretiosus_4,3760,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3760.png
407,ruvettus_pretiosus,controlled,ruvettus_pretiosus_5,3761,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3761.png
407,ruvettus_pretiosus,sketches,ruvettus_pretiosus_6,3762,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3762.png
407,ruvettus_pretiosus,insitu,ruvettus_pretiosus_7,3763,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3763.png
408,samaris_cristatus,controlled,samaris_cristatus_1,3764,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3764.png
408,samaris_cristatus,controlled,samaris_cristatus_2,3765,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3765.png
408,samaris_cristatus,sketches,samaris_cristatus_3,3766,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3766.png
409,samariscus_triocellatus,controlled,samariscus_triocellatus_1,3767,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3767.png
409,samariscus_triocellatus,controlled,samariscus_triocellatus_2,3768,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3768.png
409,samariscus_triocellatus,controlled,samariscus_triocellatus_3,3769,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3769.png
410,sarda_orientalis,uncontrolled,sarda_orientalis_1,3770,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3770.png
410,sarda_orientalis,sketches,sarda_orientalis_2,3771,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3771.png
410,sarda_orientalis,controlled,sarda_orientalis_3,3772,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3772.png
410,sarda_orientalis,controlled,sarda_orientalis_4,3773,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3773.png
410,sarda_orientalis,sketches,sarda_orientalis_5,3774,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3774.png
410,sarda_orientalis,sketches,sarda_orientalis_6,3775,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3775.png
410,sarda_orientalis,controlled,sarda_orientalis_7,3776,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3776.png
411,sardinella_albella,controlled,sardinella_albella_1,3777,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\3777.png
